uid,iid
11573,11105
11573,5938
11573,9835
11573,2531
11573,4481
11574,11151
11574,12400
11574,11170
11574,1205
11575,5868
11575,9994
11575,2402
11575,10106
11575,4404
11575,1282
11575,4355
11575,9644
11575,5611
11575,5515
11575,1048
11575,11336
11575,1577
11575,6473
11575,31
11575,3257
11575,11931
11578,12381
11582,11149
11582,2595
11583,11765
11587,11047
11588,3809
11588,4025
11588,12492
11588,1135
11588,5108
11590,685
11590,7545
11590,9329
11590,5162
11590,7461
11590,8064
11590,6802
11590,6594
11590,11771
11590,5161
11590,10057
11590,9930
11590,12361
11590,955
11590,8287
11590,5811
11590,6060
11591,11029
11592,11633
11592,12734
11593,9626
11594,6053
11596,10733
11596,219
11597,5247
11598,8892
11599,12139
11599,45
11599,5058
11599,11682
11599,4386
11599,816
11599,4324
11599,10952
11606,6041
11607,10034
11607,1618
11607,2633
11607,12395
11607,1531
11607,2222
11608,4796
11609,12005
11609,10038
11609,6017
11609,10475
11609,9908
11609,7468
11609,10667
11609,6394
11609,11757
11609,11208
11609,9385
11609,1926
11609,5726
11609,4820
11609,7020
11613,9002
11614,12666
11614,4198
11614,3619
11614,8717
11614,4607
11614,492
11614,4791
11614,3236
11614,4908
11614,1517
11614,10102
11614,6005
11617,9576
11618,12780
11619,12612
11621,3187
11621,8510
11621,1528
11621,11126
11621,2016
11623,6869
11624,8449
11624,4734
11624,12437
11624,7456
11627,3363
11629,11867
11630,4095
11631,3319
11631,5701
11633,1123
11634,3062
11637,8241
11637,8101
11637,4810
11637,2080
11637,11026
11637,143
11639,3654
11640,400
11640,8534
11641,5874
11641,2999
11642,6829
11643,1878
11643,1275
11643,2631
11643,6329
11643,5094
11645,11498
11645,5094
11645,10496
11645,3062
11646,4971
11647,8945
11649,2488
11649,1412
11649,7302
11649,7623
11649,5753
11651,11548
11653,10184
11654,12116
11654,7469
11654,5702
11657,9957
11658,531
11659,2141
11659,516
11659,7437
11660,216
11660,6210
11660,3956
11660,8052
11660,10785
11660,12153
11660,11798
11664,6668
11665,5085
11665,11411
11667,2057
11667,12702
11669,4721
11670,7193
11670,1669
11670,7958
11673,7765
11674,1801
11674,4234
11675,5117
11675,3703
11675,8558
11675,3928
11675,8781
11676,11018
11676,11311
11676,9628
11676,9577
11676,11939
11676,11466
11676,10305
11676,8093
11676,10538
11676,11180
11677,3381
11678,5151
11678,5503
11678,782
11678,11792
11678,11478
11678,7555
11678,9440
11678,6634
11678,2080
11678,7409
11679,6762
11679,1011
11679,12579
11679,11026
11679,12501
11679,2080
11679,4780
11680,1629
11680,7561
11680,1970
11680,5724
11680,8998
11680,2358
11680,10527
11680,3784
11680,5908
11680,7404
11680,8934
11680,10789
11680,7860
11680,6297
11680,10139
11680,7706
11680,137
11680,10638
11680,874
11680,4068
11680,4100
11680,12756
11680,12293
11680,5992
11680,1983
11680,4435
11680,2493
11680,2935
11680,5039
11680,3991
11680,11328
11680,3048
11680,6114
11680,8572
11680,11530
11680,1135
11680,10554
11680,9186
11680,8507
11680,5041
11680,6439
11680,3331
11680,5233
11680,8173
11680,3098
11680,2801
11680,9077
11680,1037
11680,5914
11680,11853
11680,11396
11680,11484
11680,3889
11680,8175
11680,6078
11680,7632
11680,1001
11680,6983
11680,11011
11680,80
11680,192
11680,5866
11680,9062
11680,9709
11680,6770
11680,9658
11680,1732
11680,3205
11680,3675
11680,1371
11680,5258
11680,1245
11680,2737
11680,9369
11681,11172
11681,2371
11682,6213
11684,2319
11685,12090
11687,2022
11687,10884
11687,5646
11687,9747
11688,12519
11688,3080
11688,7585
11688,3048
11689,2086
11689,10475
11689,8379
11689,8818
11689,8519
11689,6507
11689,6396
11689,5755
11689,6355
11689,5909
11689,4557
11689,10662
11689,9908
11689,6432
11689,9589
11689,6856
11689,11724
11689,167
11689,12083
11689,3967
11689,11914
11689,6637
11689,9070
11689,3263
11690,3293
11690,230
11690,10187
11690,4661
11690,1096
11691,5076
11692,11379
11692,11904
11692,8498
11692,4575
11693,891
11693,4261
11693,8095
11693,2182
11693,9678
11695,8950
11697,9815
11697,5759
11701,2421
11703,10224
11704,3974
11705,5965
11705,2703
11707,8914
11709,11106
11711,11275
11711,10849
11711,5500
11711,1187
11711,10870
11712,2914
11712,53
11712,3729
11713,2918
11713,2595
11713,10300
11714,1349
11715,11707
11716,3709
11716,10937
11716,3238
11716,1337
11716,6836
11716,10551
11716,8255
11716,9527
11716,467
11716,2170
11716,1210
11716,4278
11716,1946
11716,10826
11716,11827
11716,5897
11716,6427
11716,10105
11716,5475
11716,1481
11716,6713
11716,12362
11716,3967
11716,10298
11716,12156
11716,6897
11716,3812
11716,7329
11716,6210
11716,10741
11716,11960
11716,6579
11717,3187
11717,10356
11719,1325
11720,6137
11721,2959
11722,6143
11722,8219
11722,2965
11722,782
11722,4502
11722,3812
11722,9807
11722,2779
11722,11149
11722,3619
11722,3950
11722,5769
11722,5015
11722,1396
11722,6817
11722,7539
11722,8710
11722,6984
11722,8241
11722,9913
11722,4187
11722,9068
11722,11447
11722,11613
11722,5889
11722,9823
11722,11955
11722,9464
11722,6872
11722,2216
11722,12277
11722,2048
11722,207
11722,2174
11722,1681
11722,7084
11722,6268
11722,2337
11722,1579
11722,780
11722,3615
11722,589
11722,12287
11722,8715
11722,5704
11722,8921
11722,851
11722,12306
11722,12156
11722,4114
11722,4521
11722,10875
11722,10098
11722,4810
11722,8571
11722,3643
11722,3164
11722,10741
11722,7828
11722,1206
11722,606
11722,7066
11722,3197
11722,9192
11722,688
11722,2531
11722,3946
11722,11050
11722,7532
11722,7009
11722,11264
11722,7490
11722,7927
11722,4962
11722,1054
11722,10986
11722,2497
11722,4259
11722,3175
11722,5972
11722,1762
11722,4824
11722,6606
11722,8073
11723,2918
11723,1991
11723,138
11723,721
11723,5541
11723,1554
11723,718
11723,4771
11723,6896
11723,11127
11723,628
11723,10759
11723,170
11723,10648
11723,5464
11723,12737
11723,11787
11723,11673
11723,7806
11723,9415
11723,2125
11723,3967
11723,977
11723,1206
11724,8376
11724,6071
11724,6064
11724,9889
11724,8614
11724,10227
11724,10144
11724,1590
11725,3948
11726,3317
11726,2450
11728,8761
11730,913
11730,3703
11730,11322
11730,10475
11732,4088
11732,5791
11732,801
11732,4760
11733,8667
11733,3894
11733,8786
11733,6690
11736,1517
11736,7597
11737,5151
11737,8493
11739,139
11739,2624
11740,3926
11741,3449
11741,2978
11741,6816
11741,3671
11741,7979
11741,7355
11741,11086
11741,8797
11741,3750
11741,752
11741,6402
11741,719
11741,6642
11741,1753
11741,1112
11741,648
11741,12481
11741,5076
11741,11149
11741,4125
11741,1734
11741,3615
11741,5562
11742,10482
11744,8795
11744,4382
11744,8323
11746,8631
11746,2528
11747,12741
11748,8525
11751,8715
11751,10115
11751,51
11751,7924
11751,6143
11751,10078
11751,12391
11751,945
11751,2786
11751,12286
11751,5738
11751,6409
11751,8231
11752,10620
11752,8449
11752,1878
11752,5324
11752,7440
11752,6803
11753,4501
11753,11722
11753,7828
11753,12156
11753,971
11753,6328
11753,9013
11753,3068
11754,4272
11754,8289
11754,2697
11757,2795
11757,396
11757,4290
11757,3619
11761,6726
11763,4228
11763,1004
11763,7117
11763,1203
11763,7292
11763,7783
11763,7653
11765,4556
11765,6193
11767,4420
11767,2356
11767,5750
11767,6496
11769,2971
11770,8032
11770,6658
11770,2250
11770,7072
11770,1559
11770,7469
11770,14
11770,5093
11770,8055
11771,3929
11771,12400
11773,9190
11774,1151
11777,1068
11777,6557
11777,6733
11778,8478
11778,3053
11778,12461
11778,5010
11778,10271
11778,7782
11778,10057
11779,12156
11779,4920
11780,8065
11784,3750
11785,4854
11785,4109
11785,8243
11785,6497
11785,10506
11785,11798
11785,7245
11788,12432
11788,6777
11788,12087
11788,2848
11790,2638
11790,8873
11790,5077
11790,794
11790,1890
11791,11760
11792,5861
11795,12717
11795,10256
11796,3198
11798,6171
11798,12551
11798,10341
11798,9263
11798,9019
11800,470
11800,1895
11800,3928
11800,11221
11800,3930
11801,12710
11801,406
11802,2148
11802,321
11802,7804
11802,9459
11806,11016
11806,9037
11807,10820
11807,9130
11809,2790
11810,12167
11810,3170
11810,5004
11810,2787
11810,6532
11810,157
11810,7872
11810,3091
11811,1951
11811,11657
11811,12787
11812,6183
11812,3072
11812,5756
11812,8372
11812,973
11812,8429
11812,4018
11812,9919
11812,8568
11812,3066
11812,8469
11812,10845
11812,3727
11812,10582
11812,7696
11812,90
11812,5979
11812,1572
11812,4470
11812,8182
11812,7300
11812,11336
11812,7509
11812,12228
11812,3948
11812,4781
11812,9255
11812,3360
11812,9617
11812,2036
11812,9815
11812,1333
11812,2417
11812,5176
11814,4017
11815,4330
11815,3164
11815,2108
11815,7203
11815,11052
11815,12682
11815,5627
11815,3068
11815,3619
11815,1823
11815,2080
11815,9432
11816,2401
11816,12400
11816,7273
11816,9806
11817,12767
11817,9829
11817,7727
11817,1762
11817,12533
11817,5475
11817,5738
11817,9284
11817,4607
11817,4688
11818,11551
11819,4873
11820,7811
11820,4907
11820,8007
11821,7575
11821,1113
11821,10837
11826,1304
11826,338
11828,6794
11828,3318
11830,296
11830,10279
11830,485
11832,12762
11832,6594
11833,4892
11833,9861
11833,3681
11833,2699
11833,5636
11833,3959
11833,8622
11833,5330
11833,1014
11833,220
11833,6235
11837,10298
11837,297
11838,1275
11838,5605
11838,6844
11838,10168
11838,3236
11838,6275
11839,5874
11840,8899
11841,4108
11843,2361
11845,9388
11845,9327
11845,627
11846,6523
11847,9019
11847,864
11847,11652
11847,7545
11848,11370
11848,4962
11848,5690
11848,9130
11848,8073
11848,11271
11848,10820
11848,8987
11848,4003
11848,8049
11848,12362
11848,4780
11848,818
11848,1099
11848,297
11848,5805
11851,11774
11851,1686
11855,10475
11857,9899
11857,11807
11857,11352
11857,2065
11857,7664
11857,3844
11857,5031
11857,9020
11857,3282
11857,1469
11857,3055
11857,11664
11857,10678
11857,11181
11857,12653
11857,6203
11859,8375
11860,3882
11862,6314
11862,10427
11863,1035
11865,9081
11866,9138
11866,9428
11866,2720
11867,2291
11867,6423
11867,8458
11867,12026
11867,1819
11867,11701
11867,8571
11867,9747
11870,7423
11870,9199
11870,7681
11870,12605
11872,5537
11872,10003
11872,11965
11872,751
11873,5094
11873,6621
11873,3107
11873,9291
11873,9081
11874,4032
11875,1253
11876,6755
11877,6402
11878,4869
11879,10460
11882,297
11882,7992
11882,6639
11887,8994
11887,4099
11887,4640
11887,4284
11889,10645
11889,5668
11891,10383
11891,2270
11891,8265
11891,5611
11891,2172
11891,4239
11891,5080
11891,1409
11894,14
11894,3520
11894,4962
11896,3441
11896,4077
11897,11622
11897,5738
11897,4551
11897,4440
11898,199
11899,14
11899,12417
11899,8399
11899,11650
11901,4399
11901,3953
11901,1037
11902,7045
11903,9321
11904,8032
11906,9560
11906,11429
11906,4946
11909,10069
11909,3961
11909,2519
11910,9388
11910,8586
11910,8953
11911,11987
11914,11078
11914,11132
11914,11564
11914,5270
11914,9059
11914,11433
11914,8225
11914,11077
11915,12362
11915,4477
11917,1971
11922,4716
11925,2434
11925,8309
11925,6222
11925,5259
11927,2716
11927,12130
11929,11643
11930,9919
11932,1558
11932,6714
11933,5433
11933,3929
11933,10028
11934,12412
11935,6049
11935,7414
11936,2485
11936,4666
11936,11072
11936,10809
11936,1559
11936,1187
11938,5266
11938,2692
11938,11293
11938,9489
11938,4509
11938,846
11940,5004
11940,1876
11940,8379
11943,6243
11943,6803
11943,3862
11943,8345
11944,8890
11944,10719
11944,5328
11944,12437
11945,8747
11945,7134
11945,4771
11946,2331
11946,12103
11946,5004
11946,10356
11946,10209
11946,4898
11949,9037
11949,12171
11949,726
11950,9395
11952,5520
11952,737
11952,8271
11952,5664
11952,2080
11952,3859
11952,3550
11952,11975
11952,3582
11952,11026
11952,430
11952,3698
11952,5080
11952,8426
11952,11379
11952,11993
11952,143
11952,4780
11952,6634
11952,7035
11953,5398
11955,10648
11955,338
11955,10130
11955,10889
11955,1490
11955,1369
11956,9273
11958,4403
11958,5475
11958,9156
11959,9804
11959,2337
11959,4409
11963,5746
11963,6706
11964,10572
11964,5897
11965,285
11965,4847
11965,3091
11965,470
11966,7180
11966,9848
11966,853
11966,2564
11968,1466
11968,4604
11968,1609
11968,7281
11969,2146
11970,5892
11970,11152
11970,7459
11970,3441
11970,6145
11970,9830
11970,9697
11972,12123
11972,10283
11972,7372
11972,7858
11973,1695
11975,10747
11975,6908
11975,5399
11978,4745
11980,9019
11980,11498
11980,7963
11980,7423
11980,11982
11980,4590
11980,2498
11981,5154
11981,8390
11981,4730
11981,1251
11982,3446
11983,6803
11983,2858
11984,1537
11984,8993
11984,10110
11984,2719
11987,12336
11988,7438
11989,5061
11991,5326
11993,4871
11994,2702
11994,10215
11996,3377
11996,10710
11996,8271
11996,3488
11997,3542
11997,2508
11997,4476
11997,11878
11999,865
11999,6621
11999,8439
12000,6018
12000,3775
12000,1084
12000,10314
12000,9608
12000,11614
12001,7997
12001,10374
12001,8923
12001,8171
12001,4617
12001,10591
12001,8799
12001,1201
12001,9039
12001,8074
12001,9498
12001,5968
12001,3526
12001,2199
12001,2024
12001,3437
12001,3357
12001,9661
12005,3293
12005,8019
12005,3154
12005,6897
12006,4968
12006,2600
12006,1503
12007,3175
12007,4302
12008,11247
12012,6412
12016,6374
12017,4419
12017,12160
12018,4962
12018,3062
12018,4514
12018,3520
12022,619
12022,4211
12022,168
12022,950
12022,6031
12023,10496
12026,8320
12027,9051
12027,3965
12027,9498
12027,2199
12027,86
12027,11200
12027,5594
12027,5012
12027,12784
12027,12592
12027,6231
12027,5851
12027,4388
12027,4072
12029,12753
12029,6407
12030,10911
12030,3030
12031,3628
12031,4708
12031,9747
12031,7084
12031,2801
12031,4314
12031,2609
12031,6027
12032,8655
12037,9518
12037,4684
12037,3227
12037,6429
12038,7357
12039,1099
12041,10718
12043,5352
12043,11533
12043,670
12043,5874
12045,4876
12045,1608
12046,9127
12047,5967
12047,4104
12047,12790
12047,9081
12047,9093
12048,121
12048,10886
12049,3966
12049,5600
12051,1504
12051,7935
12051,5627
12051,7200
12051,6136
12051,9246
12052,9361
12052,8097
12052,10637
12052,11096
12054,370
12054,12202
12054,4050
12055,7740
12056,4037
12059,1170
12059,7905
12060,6478
12061,11026
12061,4780
12064,7785
12065,11658
12066,12203
12066,12087
12066,4243
12066,12415
12066,8631
12066,1162
12066,12453
12066,7828
12066,7665
12067,11183
12069,7456
12069,6245
12069,7664
12069,12224
12069,4388
12069,10389
12069,5426
12069,5425
12070,11501
12072,4045
12073,11399
12077,5576
12079,7078
12080,180
12080,6278
12081,11243
12081,3756
12081,6464
12081,8844
12081,2543
12082,4104
12082,9253
12084,7955
12085,6229
12085,2255
12085,2050
12085,5083
12085,4396
12085,9512
12085,7073
12085,1419
12085,6820
12085,10959
12085,8786
12087,11687
12088,10204
12088,377
12088,9528
12088,12437
12089,3911
12089,10054
12090,1920
12090,8601
12090,4722
12091,3862
12091,11633
12093,6062
12093,8157
12093,8081
12093,11697
12094,775
12095,12175
12096,4308
12096,4319
12100,8209
12103,11940
12105,3198
12105,735
12105,3629
12105,4340
12105,5004
12106,270
12106,7166
12108,10925
12108,3268
12108,11653
12108,4205
12111,11657
12114,2579
12114,2004
12114,10496
12114,1015
12115,2390
12116,494
12116,11062
12118,888
12119,10099
12120,11647
12122,7457
12125,2405
12125,4446
12125,10890
12127,10223
12128,6803
12128,1393
12128,8896
12129,6935
12133,8931
12133,2035
12134,8720
12134,1281
12134,3125
12134,3848
12134,7232
12134,12103
12135,9450
12135,9253
12136,8784
12136,1210
12136,9892
12136,4735
12136,764
12136,6872
12136,6816
12138,10479
12138,754
12138,4614
12140,7239
12140,285
12140,12765
12140,1832
12140,1835
12140,3777
12140,3615
12140,12509
12140,2269
12140,3091
12140,7900
12140,3842
12140,5135
12140,12287
12141,11039
12144,11963
12144,12324
12144,6211
12144,677
12145,489
12145,9817
12145,11691
12147,3306
12147,8140
12147,9659
12147,6492
12148,3732
12148,9937
12148,12739
12148,7716
12150,1707
12150,3850
12150,7118
12150,12147
12151,11209
12151,4853
12152,2639
12152,3674
12152,12515
12152,2091
12155,10094
12157,6335
12157,11235
12157,4697
12157,8101
12158,4974
12159,5620
12159,6986
12159,3206
12159,12707
12159,7149
12159,3568
12160,2807
12162,1562
12162,11765
12162,381
12162,5298
12163,2286
12163,5630
12163,6278
12163,7971
12163,6922
12163,8164
12163,5526
12164,10918
12164,9983
12164,884
12164,2398
12164,2249
12168,2574
12168,1010
12168,9422
12168,8639
12169,8387
12169,4894
12169,861
12169,3842
12170,11476
12170,7806
12170,11992
12171,12114
12171,2291
12171,5520
12171,3348
12171,6013
12171,7681
12171,9932
12171,518
12171,12399
12171,1670
12172,8694
12175,543
12175,1966
12175,4228
12177,327
12178,8641
12178,3164
12178,4908
12178,10003
12178,10866
12178,9242
12178,10494
12178,12549
12178,9988
12178,2418
12180,2633
12180,11428
12181,11379
12181,11800
12181,10582
12181,1902
12184,2720
12184,8592
12184,6781
12186,7260
12186,6156
12186,9057
12186,11645
12186,11891
12187,8349
12189,3024
12189,12172
12189,4293
12189,8072
12189,2892
12189,4261
12191,3826
12191,8671
12191,8459
12191,982
12191,6212
12192,3501
12192,5085
12192,10
12192,6980
12194,4501
12194,2730
12194,3888
12194,9003
12194,782
12194,10627
12194,5004
12194,3582
12194,11818
12194,3348
12194,3812
12194,4716
12194,6329
12197,937
12197,5510
12197,12486
12197,6595
12197,735
12197,5911
12200,3961
12202,3179
12203,4041
12203,7578
12203,470
12203,9474
12203,1716
12210,2836
12210,9846
12210,3961
12210,3729
12212,11379
12212,4193
12212,5115
12213,7178
12213,7808
12213,6713
12213,1962
12213,10469
12213,9747
12213,137
12213,9200
12214,9863
12215,3392
12215,8189
12215,12298
12215,11767
12218,2993
12220,12146
12222,2238
12222,4747
12222,5302
12222,976
12225,11271
12225,10496
12225,5094
12228,3929
12228,3550
12228,11026
12228,5935
12230,5331
12230,4929
12233,3172
12236,8086
12236,8542
12236,6509
12236,11283
12236,10131
12237,1856
12237,7392
12237,5690
12238,4624
12238,9760
12239,3531
12242,2112
12242,10191
12242,3888
12242,7424
12243,5552
12243,2721
12243,3078
12243,10412
12243,5336
12244,2942
12244,8848
12244,12026
12244,5345
12244,5790
12244,1031
12246,2815
12246,7669
12247,10721
12247,351
12247,8981
12248,6920
12248,9081
12248,8257
12248,725
12248,2022
12249,9250
12251,1393
12251,8586
12251,8754
12251,8003
12251,7484
12251,3696
12251,7429
12251,1499
12251,6856
12251,2112
12251,9777
12251,4790
12251,8697
12251,11683
12251,2331
12251,14
12251,6175
12251,10849
12251,9327
12251,9381
12251,735
12251,7821
12251,3529
12251,10528
12251,4715
12251,1059
12251,5309
12251,7118
12251,10421
12251,12306
12251,8351
12251,7787
12251,1416
12251,12568
12251,10228
12251,10659
12251,5004
12251,11718
12251,10766
12251,995
12251,3888
12251,9359
12251,4883
12251,7260
12252,9915
12252,1992
12252,7977
12252,6903
12253,3937
12253,10892
12253,8241
12253,7834
12253,12158
12253,3953
12253,9549
12253,2593
12253,557
12253,11221
12253,4846
12253,12091
12253,4198
12253,4894
12253,6255
12254,1137
12255,9582
12256,7681
12256,10496
12256,8402
12257,8007
12257,2436
12263,6425
12263,8917
12263,7911
12263,9788
12265,6146
12267,7698
12268,2988
12269,12173
12272,7022
12272,8190
12272,6299
12273,4878
12273,12365
12275,9930
12275,11497
12275,10849
12275,10003
12275,12206
12278,4325
12279,11913
12279,10029
12279,6943
12281,1537
12282,9208
12282,6383
12282,10568
12282,11650
12284,2825
12284,1734
12284,10801
12285,8426
12287,6833
12289,3868
12290,1762
12290,2623
12290,7539
12290,11917
12290,6369
12290,6852
12290,10018
12290,12683
12290,2049
12290,6290
12290,1895
